Latitude,Local Code (Place),Longitude
37.4751631,(지번) 가산동 664,126.88629613586181
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.4751631,(지번) 가산동 371-50,126.88629613586181
37.468399,(지번) 독산동 1110-6,126.8979571
37.468399,(지번) 독산동 1047-4,126.8979571
37.4507049,(지번) 시흥동 114-2,126.9085555
37.4751631,(지번) 가산동 60-44,126.88629613586181
37.468399,(지번) 독산동 495-5,126.8979571
37.468399,(지번) 독산동 962-37,126.8979571
37.4751631,(지번) 가산동 429-1,126.88629613586181
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.4751631,(지번) 가산동 233-5,126.88629613586181
37.468399,(지번) 독산동 1155,126.8979571
,(지번) 독산동 378-397,
37.4751631,(지번) 가산동 60-24,126.88629613586181
37.4507049,(지번) 시흥동 884-8,126.9085555
37.4507049,(지번) 시흥동 994-5,126.9085555
37.4751631,(지번) 가산동 371-57,126.88629613586181
37.4751631,(지번) 가산동 42-32,126.88629613586181
37.4751631,(지번) 가산동 371-37,126.88629613586181
37.468399,(지번) 독산동 331-30,126.8979571
37.4751631,(지번) 가산동 237-26,126.88629613586181
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.468399,(지번) 독산동 291-1,126.8979571
37.4751631,(지번) 가산동 139-3,126.88629613586181
37.468399,(지번) 독산동 296-9,126.8979571
37.4751631,(지번) 가산동 371-7,126.88629613586181
37.4751631,(지번) 가산동 777,126.88629613586181
37.468399,(지번) 독산동 1018-13,126.8979571
37.4751631,(지번) 가산동 371-6,126.88629613586181
37.468399,(지번) 독산동 1156,126.8979571
37.468399,(지번) 독산동 288-11,126.8979571
37.468399,(지번) 독산동 159-19,126.8979571
37.468399,(지번) 독산동 1009-29,126.8979571
37.4507049,(지번) 시흥동 873-42,126.9085555
37.468399,(지번) 독산동 292-8,126.8979571
37.4751631,(지번) 가산동 140-29,126.88629613586181
37.4507049,(지번) 시흥동 870-18,126.9085555
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.4507049,(지번) 시흥동 895-6,126.9085555
37.4507049,(지번) 시흥동 883-7,126.9085555
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4507049,(지번) 시흥동 890-17,126.9085555
37.4507049,(지번) 시흥동 838-35,126.9085555
37.468399,(지번) 독산동 1003,126.8979571
37.4751631,(지번) 가산동 60-44,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.468399,(지번) 독산동 287-2,126.8979571
37.4751631,(지번) 가산동 143-6,126.88629613586181
37.468399,(지번) 독산동 1009-74,126.8979571
37.468399,(지번) 독산동 1012-16,126.8979571
37.4507049,(지번) 시흥동 1031,126.9085555
37.4751631,(지번) 가산동 60-27,126.88629613586181
37.4751631,(지번) 가산동 371-17,126.88629613586181
37.4507049,(지번) 시흥동 904-21,126.9085555
,(지번) 가산동 371-106,
37.4751631,(지번) 가산동 43-1,126.88629613586181
37.4751631,(지번) 가산동 60-19,126.88629613586181
37.4507049,(지번) 시흥동 884-8,126.9085555
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.41911,(지번) 시흥동 889-4,127.10186
37.4751631,(지번) 가산동 153-1,126.88629613586181
37.4751631,(지번) 가산동 60-19,126.88629613586181
37.468399,(지번) 독산동 876-3,126.8979571
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.468399,(지번) 독산동 1155,126.8979571
37.4751631,(지번) 가산동 142-42,126.88629613586181
37.468399,(지번) 독산동 289-7,126.8979571
37.468399,(지번) 독산동 1013-9,126.8979571
37.4751631,(지번) 가산동 481-4,126.88629613586181
37.4751631,(지번) 가산동 60-11,126.88629613586181
37.4751631,(지번) 가산동 143-6,126.88629613586181
37.468399,(지번) 독산동 291-1,126.8979571
37.4507049,(지번) 시흥동 885-6,126.9085555
37.4751631,(지번) 가산동 470-8,126.88629613586181
37.4751631,(지번) 가산동 685,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4507049,(지번) 시흥동 124-10,126.9085555
37.4751631,(지번) 가산동 470-5,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4507049,(지번) 시흥동 991-14,126.9085555
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4751631,(지번) 가산동 60-8,126.88629613586181
37.4751631,(지번) 가산동 60-20,126.88629613586181
37.4507049,(지번) 시흥동 870-10,126.9085555
37.4507049,(지번) 시흥동 886-12,126.9085555
37.4751631,(지번) 가산동 60-5,126.88629613586181
37.4751631,(지번) 가산동 60-15,126.88629613586181
,(지번) 가산동 371-106,
37.4751631,(지번) 가산동 42-5,126.88629613586181
37.4751631,(지번) 가산동 60-11,126.88629613586181
37.468399,(지번) 독산동 1059-4,126.8979571
37.4751631,(지번) 가산동 145-15,126.88629613586181
37.468399,(지번) 독산동 1155,126.8979571
37.4507049,(지번) 시흥동 839-49,126.9085555
37.4751631,(지번) 가산동 219-6,126.88629613586181
37.4751631,(지번) 가산동 142-41,126.88629613586181
37.4751631,(지번) 가산동 60-8,126.88629613586181
37.4751631,(지번) 가산동 60-24,126.88629613586181
37.4751631,(지번) 가산동 237-34,126.88629613586181
37.468399,(지번) 독산동 960-15,126.8979571
37.4751631,(지번) 가산동 40-15,126.88629613586181
37.4751631,(지번) 가산동 60-20,126.88629613586181
37.41911,(지번) 시흥동 940-1,127.10186
37.4751631,(지번) 가산동 772,126.88629613586181
37.468399,(지번) 독산동 1031,126.8979571
37.4507049,(지번) 시흥동 905-5,126.9085555
37.41911,(지번) 시흥동 889-4,127.10186
,(지번) 가산동 371-106,
37.4507049,(지번) 시흥동 999-41,126.9085555
37.4507049,(지번) 시흥동 879-109,126.9085555
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4507049,(지번) 시흥동 879-24,126.9085555
37.4751631,(지번) 가산동 60-8,126.88629613586181
37.4751631,(지번) 가산동 60-25,126.88629613586181
37.4751631,(지번) 가산동 142-33,126.88629613586181
37.4507049,(지번) 시흥동 3-63,126.9085555
37.468399,(지번) 독산동 291-1,126.8979571
37.4507049,(지번) 시흥동 122-8,126.9085555
37.4751631,(지번) 가산동 60-20,126.88629613586181
37.4507049,(지번) 시흥동 999-48,126.9085555
37.41911,(지번) 시흥동 979-4,127.10186
37.4751631,(지번) 가산동 371-37,126.88629613586181
37.4751631,(지번) 가산동 60-11,126.88629613586181
37.4751631,(지번) 가산동 236-11,126.88629613586181
37.468399,(지번) 독산동 287-7,126.8979571
37.468399,(지번) 독산동 335-8,126.8979571
37.468399,(지번) 독산동 287-7,126.8979571
37.4507049,(지번) 시흥동 936-5,126.9085555
37.4507049,(지번) 시흥동 954-17,126.9085555
37.4751631,(지번) 가산동 371-41,126.88629613586181
37.468399,(지번) 독산동 1019-2,126.8979571
37.4507049,(지번) 시흥동 917-23,126.9085555
37.4751631,(지번) 가산동 40-1,126.88629613586181
37.4751631,(지번) 가산동 327-35,126.88629613586181
37.4751631,(지번) 가산동 60-21,126.88629613586181
37.468399,(지번) 독산동 196-27,126.8979571
37.4507049,(지번) 시흥동 888-12,126.9085555
37.4751631,(지번) 가산동 60-5,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4507049,(지번) 시흥동 891-19,126.9085555
37.468399,(지번) 독산동 291-6,126.8979571
37.468399,(지번) 독산동 195-3,126.8979571
37.468399,(지번) 독산동 1035-4,126.8979571
37.4751631,(지번) 가산동 670-2,126.88629613586181
37.468399,(지번) 독산동 441-14,126.8979571
37.4751631,(지번) 가산동 371-41,126.88629613586181
37.468399,(지번) 독산동 288-9,126.8979571
37.4751631,(지번) 가산동 458-30,126.88629613586181
37.4507049,(지번) 시흥동 883-11,126.9085555
37.468399,(지번) 독산동 1013-8,126.8979571
37.4751631,(지번) 가산동 60-19,126.88629613586181
37.4751631,(지번) 가산동 371-28,126.88629613586181
,(지번) 가산동 371-106,
37.468399,(지번) 독산동 289-7,126.8979571
37.468399,(지번) 독산동 1041,126.8979571
37.468399,(지번) 독산동 291-5,126.8979571
37.4507049,(지번) 시흥동 889-2,126.9085555
37.4751631,(지번) 가산동 140-9,126.88629613586181
37.4751631,(지번) 가산동 371-18,126.88629613586181
37.468399,(지번) 독산동 289-6,126.8979571
37.468399,(지번) 독산동 1155,126.8979571
37.4507049,(지번) 시흥동 890-15,126.9085555
37.468399,(지번) 독산동 197-1,126.8979571
37.4751631,(지번) 가산동 83-27,126.88629613586181
37.4507049,(지번) 시흥동 852-11,126.9085555
37.4751631,(지번) 가산동 60-15,126.88629613586181
37.468399,(지번) 독산동 441-14,126.8979571
37.4751631,(지번) 가산동 83-28,126.88629613586181
37.468399,(지번) 독산동 967-7,126.8979571
37.468399,(지번) 독산동 291-1,126.8979571
37.468399,(지번) 독산동 959-9,126.8979571
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.468399,(지번) 독산동 1156,126.8979571
37.4751631,(지번) 가산동 459-22,126.88629613586181
37.468399,(지번) 독산동 991-19,126.8979571
37.468399,(지번) 독산동 299-32,126.8979571
37.4751631,(지번) 가산동 371-57,126.88629613586181
37.4751631,(지번) 가산동 143-20,126.88629613586181
37.4751631,(지번) 가산동 60-15,126.88629613586181
37.4751631,(지번) 가산동 371-50,126.88629613586181
37.468399,(지번) 독산동 293-29,126.8979571
37.468399,(지번) 독산동 288-2,126.8979571
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4751631,(지번) 가산동 60-24,126.88629613586181
37.4751631,(지번) 가산동 371-47,126.88629613586181
37.4507049,(지번) 시흥동 901-27,126.9085555
37.4751631,(지번) 가산동 371-50,126.88629613586181
37.4751631,(지번) 가산동 42-6,126.88629613586181
37.4507049,(지번) 시흥동 825,126.9085555
37.4507049,(지번) 시흥동 841-7,126.9085555
37.4507049,(지번) 시흥동 888,126.9085555
37.373443550000005,(지번) 시흥동 908,126.73097902792188
37.4507049,(지번) 시흥동 264-17,126.9085555
37.468399,(지번) 독산동 1026-16,126.8979571
37.4751631,(지번) 가산동 153-10,126.88629613586181
37.4751631,(지번) 가산동 60-11,126.88629613586181
37.41911,(지번) 시흥동 119-4,127.10186
37.4751631,(지번) 가산동 151-30,126.88629613586181
37.4507049,(지번) 시흥동 879-26,126.9085555
37.4751631,(지번) 가산동 550-1,126.88629613586181
37.468399,(지번) 독산동 1043-11,126.8979571
37.468399,(지번) 독산동 1032-6,126.8979571
37.468399,(지번) 독산동 960-8,126.8979571
37.468399,(지번) 독산동 285,126.8979571
37.4751631,(지번) 가산동 429-1,126.88629613586181
37.4751631,(지번) 가산동 371-17,126.88629613586181
37.4507049,(지번) 시흥동 937-17,126.9085555
37.4751631,(지번) 가산동 43-6,126.88629613586181
37.4751631,(지번) 가산동 371-57,126.88629613586181
37.4751631,(지번) 가산동 140-5,126.88629613586181
37.468399,(지번) 독산동 1035,126.8979571
37.4751631,(지번) 가산동 83-6,126.88629613586181
37.4751631,(지번) 가산동 371-17,126.88629613586181
37.4751631,(지번) 가산동 60-27,126.88629613586181
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.468399,(지번) 독산동 967-10,126.8979571
37.37167735,(지번) 시흥동 903,126.72934527033104
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.4751631,(지번) 가산동 50-3,126.88629613586181
37.468399,(지번) 독산동 1103-1,126.8979571
37.4751631,(지번) 가산동 550-9,126.88629613586181
37.4507049,(지번) 시흥동 888-10,126.9085555
37.4507049,(지번) 시흥동 909-24,126.9085555
37.4507049,(지번) 시흥동 839,126.9085555
37.468399,(지번) 독산동 1155,126.8979571
37.4507049,(지번) 시흥동 123-2,126.9085555
37.4507049,(지번) 시흥동 103-6,126.9085555
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.4751631,(지번) 가산동 371-41,126.88629613586181
,(지번) 가산동 371-106,
37.4751631,(지번) 가산동 371-28,126.88629613586181
37.468399,(지번) 독산동 441-20,126.8979571
37.468399,(지번) 독산동 1031,126.8979571
37.4507049,(지번) 시흥동 888,126.9085555
37.468399,(지번) 독산동 1012-15,126.8979571
37.41911,(지번) 시흥동 121-4,127.10186
37.4751631,(지번) 가산동 543-1,126.88629613586181
37.468399,(지번) 독산동 888-21,126.8979571
37.468399,(지번) 독산동 285-16,126.8979571
37.468399,(지번) 독산동 1155,126.8979571
37.4751631,(지번) 가산동 60-5,126.88629613586181
37.4507049,(지번) 시흥동 813-35,126.9085555
37.4751631,(지번) 가산동 60-51,126.88629613586181
37.468399,(지번) 독산동 1058-48,126.8979571
37.468399,(지번) 독산동 291-1,126.8979571
,(지번) 독산동 산 221-3,
37.4751631,(지번) 가산동 235-57,126.88629613586181
37.4751631,(지번) 가산동 371-57,126.88629613586181
,(지번) 시흥동 113-192,
37.4507049,(지번) 시흥동 896-2,126.9085555
37.468399,(지번) 독산동 144-55,126.8979571
37.4751631,(지번) 가산동 458-29,126.88629613586181
37.4751631,(지번) 가산동 371-17,126.88629613586181
,(지번) 가산동 547-88,
37.4751631,(지번) 가산동 345-33,126.88629613586181
37.4507049,(지번) 시흥동 918,126.9085555
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.4507049,(지번) 시흥동 942-16,126.9085555
37.4507049,(지번) 시흥동 909-36,126.9085555
37.468399,(지번) 독산동 1037-31,126.8979571
37.468399,(지번) 독산동 296-16,126.8979571
37.4507049,(지번) 시흥동 884-3,126.9085555
37.4751631,(지번) 가산동 371-42,126.88629613586181
37.4507049,(지번) 시흥동 21-19,126.9085555
,(지번) 독산동 378-449,
37.468399,(지번) 독산동 285-26,126.8979571
37.4507049,(지번) 시흥동 830-15,126.9085555
37.468399,(지번) 독산동 291-6,126.8979571
37.4507049,(지번) 시흥동 883,126.9085555
37.4507049,(지번) 시흥동 895-7,126.9085555
37.4751631,(지번) 가산동 459-11,126.88629613586181
37.468399,(지번) 독산동 1155,126.8979571
37.4751631,(지번) 가산동 143-6,126.88629613586181
37.4751631,(지번) 가산동 371-47,126.88629613586181
37.468399,(지번) 독산동 284-12,126.8979571
37.4751631,(지번) 가산동 371-50,126.88629613586181
37.4751631,(지번) 가산동 152-11,126.88629613586181
37.468399,(지번) 독산동 200-10,126.8979571
37.4751631,(지번) 가산동 146-83,126.88629613586181
37.4751631,(지번) 가산동 715,126.88629613586181
37.4507049,(지번) 시흥동 891-5,126.9085555
37.468399,(지번) 독산동 951-19,126.8979571
37.4751631,(지번) 가산동 143-15,126.88629613586181
37.468399,(지번) 독산동 1155,126.8979571
37.4507049,(지번) 시흥동 890,126.9085555
35.1128436,(지번) 성내동 442-16,128.7541054
37.54841,(지번) 명일동 222-3,127.15158
36.9706745,(지번) 성내동 441-8,127.935744
37.5295748,(지번) 성내동 448-24,127.12852998229144
37.56528,(지번) 고덕동 397-24,127.15761
37.5295748,(지번) 성내동 446-22,127.12852998229144
35.1128436,(지번) 성내동 448-21,128.7541054
37.5295748,(지번) 성내동 43-19,127.12852998229144
37.543820600000004,(지번) 천호동 454-15,127.12716659870662
37.551937550000005,(지번) 상일동 502,127.16579319569519
37.52998,(지번) 성내동 12-39,127.12875
37.543820600000004,(지번) 천호동 393-15,127.12716659870662
37.543820600000004,(지번) 천호동 453-23,127.12716659870662
37.5289579,(지번) 둔촌동 446-9,127.1447659
37.5289579,(지번) 둔촌동 425-1,127.1447659
37.52998,(지번) 성내동 555-5,127.12875
37.75224,(지번) 성내동 428-2,128.89361
37.75224,(지번) 성내동 549-4,128.89361
37.543820600000004,(지번) 천호동 415-27,127.12716659870662
37.75224,(지번) 성내동 451-2,128.89361
37.543820600000004,(지번) 천호동 409-34,127.12716659870662
37.52998,(지번) 성내동 42-5,127.12875
,(지번) 길동 413-1,
,(지번) 길동 250,
37.5289579,(지번) 둔촌동 598,127.1447659
37.5295748,(지번) 성내동 417-42,127.12852998229144
36.1228751,(지번) 성내동 11-9,128.1210876
37.75224,(지번) 성내동 12-25,128.89361
37.75224,(지번) 성내동 432-4,128.89361
,(지번) 길동 335-3,
,(지번) 길동 247,
,(지번) 길동 227-1,
,(지번) 길동 236-8,
,(지번) 길동 333-7,
37.5577428,(지번) 암사동 458-67,127.1307755745893
37.543820600000004,(지번) 천호동 401-7,127.12716659870662
35.6225792,(지번) 상일동 230,129.3374756
37.5577428,(지번) 암사동 465-9,127.1307755745893
35.1128436,(지번) 성내동 21-2,128.7541054
37.543820600000004,(지번) 천호동 51-12,127.12716659870662
37.54294,(지번) 천호동 314-2,127.12733
,(지번) 길동 396-13,
,(지번) 길동 457-2,
,(지번) 길동 390-30,
37.5295748,(지번) 성내동 42-12,127.12852998229144
37.5295748,(지번) 성내동 12-29,127.12852998229144
37.5289579,(지번) 둔촌동 105-12,127.1447659
37.5289579,(지번) 둔촌동 439,127.1447659
37.543820600000004,(지번) 천호동 469-1,127.12716659870662
37.54294,(지번) 천호동 426-3,127.12733
39.4461277,(지번) 성내동 413-13,126.960486
37.528993299999996,(지번) 성내2동 32-6,127.1254851659906
37.52998,(지번) 성내동 469-9,127.12875
37.54294,(지번) 천호동 427-3,127.12733
37.5289579,(지번) 둔촌동 430-3,127.1447659
37.543820600000004,(지번) 천호동 340-34,127.12716659870662
37.52998,(지번) 성내동 559-9,127.12875
37.5295748,(지번) 성내동 595,127.12852998229144
37.5577428,(지번) 암사동 512-22,127.1307755745893
36.9706745,(지번) 성내동 291-7,127.935744
37.5289579,(지번) 둔촌동 576-4,127.1447659
37.543820600000004,(지번) 천호동 447-17,127.12716659870662
37.543820600000004,(지번) 천호동 557,127.12716659870662
37.5295748,(지번) 성내동 379-32,127.12852998229144
37.5577428,(지번) 암사동 511-20,127.1307755745893
36.9706745,(지번) 성내동 42-7,127.935744
37.5295748,(지번) 성내동 199-13,127.12852998229144
,(지번) 길동 438,
36.1228751,(지번) 성내동 78-1,128.1210876
37.5577428,(지번) 암사동 447-7,127.1307755745893
37.54841,(지번) 명일동 325-11,127.15158
37.5289579,(지번) 둔촌동 436-3,127.1447659
37.54841,(지번) 명일동 325-16,127.15158
37.5295748,(지번) 성내동 199-17,127.12852998229144
37.54841,(지번) 명일동 47-12,127.15158
37.543820600000004,(지번) 천호동 397-399,127.12716659870662
37.543820600000004,(지번) 천호동 413-1,127.12716659870662
37.5577428,(지번) 암사동 452-49,127.1307755745893
37.5295748,(지번) 성내동 434-20,127.12852998229144
37.54294,(지번) 천호동 427-3,127.12733
37.543820600000004,(지번) 천호동 321-16,127.12716659870662
37.5295748,(지번) 성내동 448-26,127.12852998229144
37.543820600000004,(지번) 천호동 415-16,127.12716659870662
37.52998,(지번) 성내동 19-9,127.12875
37.54294,(지번) 천호동 453-8,127.12733
37.75224,(지번) 성내동 553-27,128.89361
37.543820600000004,(지번) 천호동 409-31,127.12716659870662
37.543820600000004,(지번) 천호동 410-4,127.12716659870662
,(지번) 길동 415-13,
37.5289579,(지번) 둔촌동 1-3,127.1447659
37.543820600000004,(지번) 천호동 358-14,127.12716659870662
35.1128436,(지번) 성내동 21-1,128.7541054
37.75224,(지번) 성내동 468-4,128.89361
37.5289579,(지번) 둔촌동 517-2,127.1447659
37.5289579,(지번) 둔촌동 486-5,127.1447659
37.5289579,(지번) 둔촌동 435-4,127.1447659
,(지번) 길동 412-16,
37.54841,(지번) 명일동 312-56,127.15158
37.52998,(지번) 성내동 552-5,127.12875
,(지번) 길동 330-2,
37.5295748,(지번) 성내동 405-45,127.12852998229144
36.967659,(지번) 성내동 30-1,127.94569916639176
37.75224,(지번) 성내동 12-25,128.89361
37.52998,(지번) 성내동 41-5,127.12875
37.54841,(지번) 명일동 346-6,127.15158
36.1228751,(지번) 성내동 428-1,128.1210876
37.5577428,(지번) 암사동 441-12,127.1307755745893
37.5289579,(지번) 둔촌동 105-10,127.1447659
37.5308721,(지번) 천호동 397-170,127.1308626
37.543820600000004,(지번) 천호동 454-23,127.12716659870662
37.54841,(지번) 명일동 54,127.15158
37.5289579,(지번) 둔촌동 436,127.1447659
37.543820600000004,(지번) 천호동 31-10,127.12716659870662
37.5295748,(지번) 성내동 42-10,127.12852998229144
37.543820600000004,(지번) 천호동 454-10,127.12716659870662
37.52998,(지번) 성내동 465-6,127.12875
37.543820600000004,(지번) 천호동 469-1,127.12716659870662
37.75224,(지번) 성내동 550-4,128.89361
37.5577428,(지번) 암사동 495-20,127.1307755745893
37.543820600000004,(지번) 천호동 453-14,127.12716659870662
37.54294,(지번) 천호동 427-3,127.12733
37.5295748,(지번) 성내동 550,127.12852998229144
37.75224,(지번) 성내동 468-4,128.89361
37.5295748,(지번) 성내동 449-17,127.12852998229144
37.5295748,(지번) 성내동 421-20,127.12852998229144
37.75224,(지번) 성내동 440-25,128.89361
37.543820600000004,(지번) 천호동 453-21,127.12716659870662
37.54841,(지번) 명일동 312-89,127.15158
36.1228751,(지번) 성내동 451-1,128.1210876
37.54841,(지번) 명일동 345-6,127.15158
37.543820600000004,(지번) 천호동 293-18,127.12716659870662
37.5295748,(지번) 성내동 443,127.12852998229144
,(지번) 길동 364-31,
37.56528,(지번) 고덕동 294-1,127.15761
37.5289579,(지번) 둔촌동 105-2,127.1447659
,(지번) 명일동 312-152,
37.543820600000004,(지번) 천호동 312-15,127.12716659870662
37.543820600000004,(지번) 천호동 333-46,127.12716659870662
37.538858250000004,(지번) 천호동 166-101,127.13564603985054
,(지번) 길동 335-2,
37.52998,(지번) 성내동 550-3,127.12875
37.5577428,(지번) 암사동 441,127.1307755745893
37.5289579,(지번) 둔촌동 597-6,127.1447659
37.54294,(지번) 천호동 427-5,127.12733
37.5577428,(지번) 암사동 506-9,127.1307755745893
37.52998,(지번) 성내동 441-9,127.12875
,(지번) 길동 176-2,
37.5577428,(지번) 암사동 511-20,127.1307755745893
37.5295748,(지번) 성내동 448-29,127.12852998229144
37.5582352,(지번) 암사동 451-6,127.1308542
37.551937550000005,(지번) 상일동 502,127.16579319569519
37.4422,(지번) 성내동 436-30,129.16162
37.54841,(지번) 명일동 48-7,127.15158
37.543820600000004,(지번) 천호동 455,127.12716659870662
,(지번) 길동 412-1,
37.5295748,(지번) 성내동 449,127.12852998229144
37.5289579,(지번) 둔촌동 580-6,127.1447659
37.5289579,(지번) 둔촌동 53-3,127.1447659
37.75224,(지번) 성내동 441-2,128.89361
,(지번) 명일동 312-76,
36.1228751,(지번) 성내동 199-11,128.1210876
37.54841,(지번) 명일동 230-8,127.15158
,(지번) 길동 384-5,
,(지번) 길동 393-6,
37.543820600000004,(지번) 천호동 294-27,127.12716659870662
36.9706745,(지번) 성내동 429-8,127.935744
37.5295748,(지번) 성내동 379,127.12852998229144
,(지번) 명일동 312-234,
37.543820600000004,(지번) 천호동 293-6,127.12716659870662
,(지번) 길동 366-14,
37.543820600000004,(지번) 천호동 307-9,127.12716659870662
37.54294,(지번) 천호동 417-3,127.12733
37.54841,(지번) 명일동 346-5,127.15158
37.5289579,(지번) 둔촌동 596-6,127.1447659
37.75224,(지번) 성내동 62-4,128.89361
37.543820600000004,(지번) 천호동 454-22,127.12716659870662
37.54841,(지번) 명일동 61,127.15158
37.5295748,(지번) 성내동 435-12,127.12852998229144
35.6225792,(지번) 상일동 268-8,129.3374756
37.543820600000004,(지번) 천호동 453-21,127.12716659870662
37.56528,(지번) 고덕동 593,127.15761
37.54841,(지번) 명일동 305-51,127.15158
,(지번) 길동 429,
36.1228751,(지번) 성내동 11-1,128.1210876
37.5295748,(지번) 성내동 446-32,127.12852998229144
37.54294,(지번) 천호동 415-5,127.12733
37.5289579,(지번) 둔촌동 603-1,127.1447659
,(지번) 길동 454-1,
37.5577428,(지번) 암사동 496-17,127.1307755745893
37.5295748,(지번) 성내동 465,127.12852998229144
37.543820600000004,(지번) 천호동 450,127.12716659870662
37.543820600000004,(지번) 천호동 454-24,127.12716659870662
37.54841,(지번) 명일동 48-17,127.15158
37.56723,(지번) 강일동 146,127.1713
,(지번) 길동 378-3,
37.54841,(지번) 명일동 47-18,127.15158
37.55140995,(지번) 상일동 501,127.16580628686839
37.56723,(지번) 강일동 145-2,127.1713
36.967659,(지번) 성내동 30-1,127.94569916639176
,(지번) 길동 431,
37.56528,(지번) 고덕동 512,127.15761
36.1228751,(지번) 성내동 536-1,128.1210876
,(지번) 길동 336-3,
37.543820600000004,(지번) 천호동 409-35,127.12716659870662
37.543820600000004,(지번) 천호동 333-46,127.12716659870662
37.5289579,(지번) 둔촌동 50-2,127.1447659
37.543820600000004,(지번) 천호동 469-1,127.12716659870662
37.5582352,(지번) 암사동 245-2,127.1308542
37.543820600000004,(지번) 천호동 550-1,127.12716659870662
37.54841,(지번) 명일동 312-43,127.15158
37.543820600000004,(지번) 천호동 456,127.12716659870662
37.56723,(지번) 강일동 144-1,127.1713
,(지번) 길동 334-5,
37.543820600000004,(지번) 천호동 454-41,127.12716659870662
37.54841,(지번) 명일동 47-3,127.15158
37.75224,(지번) 성내동 446-2,128.89361
,(지번) 천호동 233-148,
,(지번) 길동 390-30,
36.1228751,(지번) 성내동 43-11,128.1210876
37.75224,(지번) 성내동 62-4,128.89361
,(지번) 길동 390-30,
36.9706745,(지번) 성내동 442-7,127.935744
37.5295748,(지번) 성내동 435-29,127.12852998229144
37.543820600000004,(지번) 천호동 359-17,127.12716659870662
37.543820600000004,(지번) 천호동 447-17,127.12716659870662
37.54841,(지번) 명일동 312-28,127.15158
37.5295748,(지번) 성내동 446-23,127.12852998229144
37.543820600000004,(지번) 천호동 427-24,127.12716659870662
37.52998,(지번) 성내동 244-3,127.12875
37.543820600000004,(지번) 천호동 409-36,127.12716659870662
37.54841,(지번) 명일동 346-4,127.15158
37.52998,(지번) 성내동 538-9,127.12875
37.5577428,(지번) 암사동 488-30,127.1307755745893
37.52998,(지번) 성내동 560-9,127.12875
36.9706745,(지번) 성내동 50-7,127.935744
37.54294,(지번) 천호동 427-3,127.12733
37.543820600000004,(지번) 천호동 429-4,127.12716659870662
37.52998,(지번) 성내동 20-5,127.12875
36.9706745,(지번) 성내동 38-20,127.935744
37.56723,(지번) 강일동 677,127.1713
35.1128436,(지번) 성내동 381-21,128.7541054
37.54841,(지번) 명일동 48-13,127.15158
37.54841,(지번) 명일동 336-27,127.15158
36.1228751,(지번) 성내동 428-1,128.1210876
37.543820600000004,(지번) 천호동 454-48,127.12716659870662
37.56528,(지번) 고덕동 584-8,127.15761
37.54841,(지번) 명일동 48-2,127.15158
,(지번) 길동 415-18,
37.52998,(지번) 성내동 12-6,127.12875
37.543820600000004,(지번) 천호동 550,127.12716659870662
37.5295748,(지번) 성내동 420-13,127.12852998229144
35.6225792,(지번) 상일동 284-2,129.3374756
37.5289579,(지번) 둔촌동 425-15,127.1447659
,(지번) 길동 378-10,
37.52998,(지번) 성내동 428-6,127.12875
37.54294,(지번) 천호동 550-5,127.12733
37.56528,(지번) 고덕동 635-3,127.15761
37.54294,(지번) 천호동 425-5,127.12733
,(지번) 길동 417,
37.5295748,(지번) 성내동 455-18,127.12852998229144
37.56528,(지번) 고덕동 642,127.15761
,(지번) 길동 414-1,
37.52998,(지번) 성내동 550-6,127.12875
37.5397748,(지번) 천호3동 453-18,127.13209198420188
37.5295748,(지번) 성내동 455-13,127.12852998229144
35.6225792,(지번) 상일동 277-3,129.3374756
37.54294,(지번) 천호동 31-2,127.12733
35.6225792,(지번) 상일동 501-2,129.3374756
36.1228751,(지번) 성내동 447-11,128.1210876
37.543820600000004,(지번) 천호동 354-6,127.12716659870662
35.6225792,(지번) 상일동 269-6,129.3374756
37.54841,(지번) 명일동 47-7,127.15158
37.54294,(지번) 천호동 334-8,127.12733
37.5577428,(지번) 암사동 489-60,127.1307755745893
37.54841,(지번) 명일동 304-1,127.15158
