,file,class_number
1357,07_072_07012002_160713516955534_0.txt,"['0', '0']"
1358,07_072_07012002_160907669149279_1.txt,"['1', '1']"
1359,07_073_07013001_160887954772947_1.txt,"['1', '1']"
1360,07_073_07013001_160887956624845_1.txt,"['0', '0']"
1361,07_073_07013002_160904616371783_1.txt,"['0', '0']"
1362,07_073_07013002_161059661163809_0.txt,"['0', '0']"
1363,07_073_07013003_160708662625372_0.txt,"['0', '1', '1']"
1364,07_073_07013003_160768996645482_0.txt,['0']
1365,07_073_07013003_160768996645482_1.txt,['0']
1366,07_073_07013004_161018437918838_1.txt,"['19', '48']"
1367,07_073_07013004_161028421226883_1.txt,"['19', '19']"
1368,07_073_07013007_160924854977091_0.txt,"['0', '0']"
1369,07_073_07013010_160361679166730_0.txt,"['0', '0']"
1370,07_073_07013010_160446371694133_0.txt,"['0', '0']"
1371,07_073_07013010_160946610862599_1.txt,"['0', '0']"
1372,07_073_07013011_161068225874571_1.txt,"['48', '124']"
1373,07_073_07013011_161069043697207_0.txt,"['0', '1', '1']"
1374,07_073_07013011_161078846942571_1.txt,"['48', '48']"
1375,07_073_07013011_161078901883899_1.txt,"['48', '124']"
1376,07_073_07013011_161084783787229_1.txt,"['48', '124']"
1377,07_073_07013011_161086128431341_0.txt,"['124', '48']"
1378,07_073_07013011_161087485653235_0.txt,"['48', '124']"
1379,07_073_07013011_161087491892243_1.txt,"['48', '124']"
1380,07_073_07013011_161089156727292_0.txt,"['0', '0']"
1381,07_073_07013011_161095744159900_1.txt,"['0', '1', '1']"
1382,07_073_07013012_160445949129095_1.txt,"['1', '1']"
1383,07_073_07013013_160448812651699_1.txt,"['1', '1']"
1384,07_073_07013013_160681642896991_0.txt,"['0', '0']"
1385,07_074_07014001_160306192395667_1.txt,"['0', '0']"
1386,07_074_07014001_160317684734369_1.txt,"['1', '1']"
1387,07_074_07014001_160363280966634_0.txt,['0']
1388,07_074_07014001_160388207828905_1.txt,"['0', '0']"
1389,08_081_08011001_160273549545758.txt,"['0', '0']"
1390,08_081_08011002_160949125366032_0.txt,"['0', '0']"
1391,08_081_08011002_161088916650002_0.txt,"['0', '0']"
1392,08_081_08011003_160309968621205_0.txt,"['1', '1']"
1393,08_081_08011003_160324915090855_0.txt,"['0', '0']"
1394,08_081_08011003_160336903829292_0.txt,"['0', '0']"
1395,08_081_08011005_160707127316284_0.txt,['0']
1396,08_081_08011005_160707127316284_1.txt,['0']
1397,08_081_08011006_160352681437525_1.txt,"['1', '1']"
1398,08_081_08011006_160439730659849_0.txt,['0']
1399,08_081_08011007_161067651464919_0.txt,"['1', '1']"
1400,08_081_08011007_161068284665138_0.txt,"['9', '46']"
1401,08_081_08011007_161095365437737_1.txt,"['0', '0']"
1402,08_081_08011007_161095954827769_1.txt,"['1', '1']"
1403,08_081_08011007_161097462263769_1.txt,"['72', '72']"
1404,08_082_08012002_160389162019067_1.txt,"['0', '0']"
1405,08_082_08012003_160959736941328_1.txt,"['1', '1']"
1406,08_082_08012003_160985502742214_1.txt,"['1', '1']"
1407,08_082_08012003_160991506530672_1.txt,"['1', '1']"
1408,08_082_08012003_160997768517152_1.txt,['0']
1409,08_082_08012003_160997770785562_1.txt,['0']
1410,08_082_08012003_160999356580564_1.txt,['0']
1411,08_082_08012004_160767072776680_1.txt,"['0', '0']"
1412,08_082_08012006_160742203579948_1.txt,['0']
1413,08_082_08012006_160959584037961_0.txt,"['1', '1']"
1414,08_082_08012007_160812542613357_0.txt,"['0', '0']"
1415,08_082_08012007_160830652911115_0.txt,"['0', '0']"
1416,08_082_08012009_160765226189034_0.txt,"['0', '0']"
1417,08_082_08012010_160300963947214_1.txt,"['0', '0']"
1418,08_082_08012010_160310993332059_0.txt,"['1', '1']"
1419,08_082_08012010_160736103631510_0.txt,"['0', '0']"
1420,08_082_08012010_160736103631510_1.txt,"['0', '0']"
1421,08_082_08012010_160740282099568_0.txt,"['0', '0']"
1422,08_083_08013001_160395487322857_1.txt,"['0', '0']"
1423,08_083_08013002_161017509315771_1.txt,"['0', '0']"
1424,08_083_08013002_161018225243202_1.txt,"['0', '0']"
1425,08_083_08013005_160750478970531_0.txt,"['0', '0']"
1426,08_083_08013005_160751077532798_0.txt,"['0', '0']"
1427,08_083_08013005_160751077532798_1.txt,"['0', '0']"
1428,08_083_08013005_160751875214785_0.txt,"['0', '0']"
1429,08_084_08014002_160738136394348_1.txt,['0']
1430,08_084_08014002_161008309363825_1.txt,['0']
1431,08_084_08014003_160415106547237_0.txt,"['0', '0']"
1432,08_084_08014003_161084945169235_0.txt,"['0', '0']"
1433,08_084_08014003_161094214878232_0.txt,"['0', '0']"
1434,08_084_08014003_161097793856675_0.txt,"['0', '0']"
1435,09_091_09011002_161090141710517_1.txt,"['1', '1']"
1436,09_091_09011002_161127130490929_1.txt,"['1', '1']"
1437,09_091_09011002_161132133249592_0.txt,"['0', '0']"
1438,09_091_09011002_161146627222739_0.txt,"['1', '1']"
1439,09_091_09011002_161148920561564_0.txt,"['1', '1']"
1440,09_091_09011002_161154564421690_0.txt,"['1', '1']"
1441,09_091_09011002_161165217213032_0.txt,"['1', '1']"
1442,09_091_09011003_160377127666298_1.txt,"['1', '1']"
1443,09_091_09011003_161079409055842_0.txt,"['1', '1']"
1444,09_091_09011004_160967277615925_1.txt,"['1', '1']"
1445,09_091_09011006_161015659794231_0.txt,"['0', '0']"
1446,09_091_09011006_161018122229569_1.txt,"['57', '148']"
1447,09_091_09011007_161025147927934_1.txt,['0']
1448,09_092_09012002_160704151395150_0.txt,['0']
1449,09_093_09013001_160878729588550_1.txt,"['0', '0']"
1450,09_093_09013001_161019439218034_1.txt,"['159', '159']"
1451,09_093_09013001_161019441582182_1.txt,"['159', '159']"
1452,09_093_09013001_161019455444959_1.txt,"['159', '159']"
1453,09_093_09013001_161075598611041_1.txt,"['159', '159']"
1454,09_093_09013001_161084851513362_1.txt,"['159', '159']"
1455,09_093_09013002_160872472596435_0.txt,['0']
1456,09_093_09013002_160942167517010_0.txt,"['1', '1']"
1457,09_094_09014003_160274430186261.txt,"['0', '0']"
1458,09_094_09014003_160766002523002_0.txt,['0']
1459,09_094_09014003_160766002523002_1.txt,['0']
1460,09_095_09015002_160310957665100_1.txt,"['1', '1']"
1461,09_095_09015002_160930359490683_0.txt,"['0', '1', '1']"
1462,09_095_09015003_160476415440040_1.txt,"['1', '1']"
1463,10_101_10011003_160674164459076_0.txt,"['0', '0']"
1464,10_101_10011003_160853805493347_1.txt,"['0', '0']"
1465,10_101_10011003_161093894328048_0.txt,"['0', '0']"
1466,10_101_10011003_161101832724912_1.txt,"['0', '0']"
1467,10_102_10012002_160405430033489_0.txt,"['1', '1']"
1468,10_102_10012002_160640191799515_0.txt,['0']
1469,10_102_10012003_160344464340375_0.txt,"['1', '1']"
1470,10_102_10012005_160273634184049.txt,"['0', '0']"
1471,10_102_10012005_160275743191310.txt,"['1', '1']"
1472,10_102_10012005_160483863190352_0.txt,"['0', '0']"
1473,10_102_10012005_160882047652322_1.txt,"['0', '0']"
1474,10_102_10012006_161098127631415_0.txt,"['0', '0']"
1475,10_102_10012006_161107226526370_0.txt,"['0', '0']"
1476,10_102_10012007_161080055546623_0.txt,"['131', '143']"
1477,10_102_10012007_161081690997667_1.txt,"['82', '179']"
1478,10_102_10012007_161081700273319_0.txt,"['179', '56']"
1479,10_102_10012007_161084483322271_0.txt,"['56', '179']"
1480,10_102_10012007_161085702696473_0.txt,"['0', '0']"
1481,10_102_10012007_161086014543387_1.txt,"['179', '116']"
1482,10_102_10012007_161094378281475_1.txt,"['0', '0']"
1483,10_102_10012007_161095015363467_0.txt,"['0', '0']"
1484,10_102_10012008_160328280437426_0.txt,"['0', '0']"
1485,10_102_10012008_160466292358356_1.txt,"['1', '1']"
1486,10_102_10012008_160880868185305_1.txt,"['1', '1']"
1487,10_102_10012009_160894945734463_1.txt,['0']
1488,10_102_10012009_160894947660664_0.txt,['0']
1489,10_102_10012009_160894947660664_1.txt,['0']
1490,10_102_10012009_160894951595245_0.txt,['0']
1491,10_102_10012009_160894953993805_0.txt,['0']
1492,10_102_10012009_160894955980126_0.txt,['0']
1493,10_102_10012009_160894955980126_1.txt,['0']
1494,10_102_10012009_160894958313542_0.txt,['0']
1495,10_102_10012009_160894958313542_1.txt,['0']
1496,10_102_10012009_160894960394771_0.txt,['0']
1497,10_102_10012009_160894960394771_1.txt,['0']
1498,10_102_10012009_160896484120210_0.txt,['0']
1499,10_102_10012009_160896484120210_1.txt,['0']
1500,10_102_10012009_160896490395912_0.txt,['0']
1501,10_102_10012009_160896496412173_0.txt,['0']
1502,10_102_10012009_160896496412173_1.txt,['0']
1503,10_102_10012009_160896502950044_0.txt,['0']
1504,10_102_10012009_160896509725842_0.txt,['0']
1505,10_102_10012009_160896509725842_1.txt,['0']
1506,10_102_10012009_160896522369170_0.txt,['0']
1507,10_102_10012009_160896522369170_1.txt,['0']
1508,10_102_10012009_160896531919963_1.txt,['0']
1509,10_102_10012009_160896538835874_0.txt,['0']
1510,10_102_10012009_160896538835874_1.txt,['0']
1511,10_102_10012009_160896545334595_0.txt,['0']
1512,10_102_10012009_160896545334595_1.txt,['0']
1513,10_102_10012009_160896551754773_1.txt,['0']
1514,10_102_10012009_160896562186984_0.txt,['0']
1515,10_102_10012009_160896562186984_1.txt,['0']
1516,10_102_10012009_160896566386606_0.txt,['0']
1517,10_102_10012009_160896566386606_1.txt,['0']
1518,10_102_10012009_160896573160334_0.txt,['0']
1519,10_102_10012009_160896573160334_1.txt,['0']
1520,10_102_10012009_160896580819147_0.txt,['0']
1521,10_102_10012009_160896580819147_1.txt,['0']
1522,10_102_10012009_160896587934160_0.txt,['0']
1523,10_102_10012009_160897334962319_1.txt,['0']
1524,10_102_10012009_160898122021892_1.txt,['0']
1525,10_102_10012009_160898126259087_1.txt,['0']
1526,10_102_10012009_160898130641000_0.txt,['0']
1527,10_102_10012009_160898130641000_1.txt,['0']
1528,10_102_10012009_160898134215566_0.txt,['0']
1529,10_102_10012009_160898134215566_1.txt,['0']
1530,10_102_10012009_160898137536239_0.txt,['0']
1531,10_102_10012009_160898137536239_1.txt,['0']
1532,10_102_10012009_160898142061578_0.txt,['0']
1533,10_102_10012009_160898142061578_1.txt,['0']
1534,10_102_10012009_160898145964352_1.txt,['0']
1535,10_102_10012009_160898148876960_0.txt,['0']
1536,10_102_10012009_160898154949173_0.txt,['0']
1537,10_102_10012009_160898154949173_1.txt,['0']
1538,10_102_10012009_160898158497166_1.txt,['0']
1539,10_102_10012009_160898161516954_0.txt,['0']
1540,10_102_10012009_160898161516954_1.txt,['0']
1541,10_102_10012009_160899145710560_0.txt,['0']
1542,10_102_10012009_160899145710560_1.txt,['0']
1543,10_102_10012009_160899147472867_0.txt,['0']
1544,10_102_10012009_160899147472867_1.txt,['0']
1545,10_102_10012009_160899149193892_0.txt,['0']
1546,10_102_10012009_160899149193892_1.txt,['0']
1547,10_102_10012009_160899150997926_0.txt,['0']
1548,10_102_10012009_160899150997926_1.txt,['0']
1549,10_102_10012009_160899154426328_0.txt,['0']
1550,10_102_10012009_160899156253787_0.txt,['0']
1551,10_102_10012009_160899158534912_1.txt,['0']
1552,10_102_10012009_160899162447163_0.txt,['0']
1553,10_102_10012009_160899162447163_1.txt,['0']
1554,10_102_10012009_160899164074050_0.txt,['0']
1555,10_102_10012009_160899164074050_1.txt,['0']
1556,10_102_10012009_160899166349046_0.txt,['0']
1557,10_102_10012009_160899166349046_1.txt,['0']
1558,10_102_10012009_160899168336366_0.txt,['0']
1559,10_102_10012009_160899171517003_0.txt,['0']
1560,10_102_10012009_160899175285292_0.txt,['0']
1561,10_102_10012009_160899175285292_1.txt,['0']
1562,10_102_10012009_160899177084705_1.txt,['0']
1563,10_102_10012009_160899178878784_0.txt,['0']
1564,10_104_10014002_160947875083139_1.txt,"['1', '1']"
1565,10_104_10014003_160817122838448_0.txt,"['0', '0']"
1566,10_104_10014004_160637687045343_0.txt,['0']
1567,10_104_10014004_160827407120559_1.txt,['0']
1568,10_104_10014004_160827438768554_0.txt,"['1', '1']"
1569,10_104_10014005_160860062330349_0.txt,['0']
1570,10_104_10014005_160895925574574_0.txt,"['0', '0']"
1571,10_104_10014005_160897987796286_0.txt,"['0', '0']"
1572,10_104_10014006_161054262231875_0.txt,"['0', '1', '1']"
1573,11_111_11011001_161050181974729_0.txt,"['1', '1']"
1574,11_111_11011001_161068899671658_0.txt,"['135', '135']"
1575,11_111_11011002_160618869543795_0.txt,['0']
1576,11_111_11011002_160618889459861_0.txt,"['0', '1', '1']"
1577,11_111_11011003_160976586672089_0.txt,"['0', '0']"
1578,11_111_11011004_161019814164503_1.txt,"['62', '54']"
1579,11_111_11011005_160817978097796_0.txt,"['0', '0']"
1580,11_111_11011005_160819743173780_1.txt,"['0', '0']"
1581,11_111_11011006_160837887292538_1.txt,"['0', '0']"
1582,11_111_11011009_160622585611582_0.txt,['0']
1583,11_112_11012002_160830256899529_1.txt,['0']
1584,11_112_11012004_160856240972075_0.txt,['0']
1585,11_113_11013001_160436605886544_1.txt,['0']
1586,11_113_11013002_160430195471363_1.txt,"['0', '0']"
1587,11_113_11013002_160734881942833_0.txt,"['0', '0']"
1588,11_113_11013003_160307834955268_1.txt,"['1', '1']"
1589,11_113_11013003_160621670289384_1.txt,"['0', '0']"
1590,11_113_11013003_160933713463683_1.txt,"['1', '1']"
1591,11_113_11013007_160471821060830_1.txt,"['0', '0']"
1592,11_113_11013009_160319413988005_1.txt,"['1', '1']"
1593,11_113_11013010_160484678057767_1.txt,"['1', '1']"
1594,11_113_11013011_160286039727170.txt,"['0', '0']"
1595,11_113_11013011_160844208565039_0.txt,"['0', '0']"
1596,11_113_11013011_160844431538421_1.txt,"['1', '1']"
1597,11_113_11013011_160855222633737_1.txt,"['0', '0']"
1598,11_113_11013012_160301397047537_0.txt,"['1', '1']"
1599,11_113_11013012_160998026536678_0.txt,"['0', '0']"
1600,11_113_11013012_160998042769087_0.txt,"['0', '0']"
1601,11_113_11013012_160998140585803_0.txt,"['0', '0']"
1602,11_114_11014002_160958276212176_0.txt,"['0', '0']"
1603,11_114_11014002_160958277345321_1.txt,"['0', '0']"
1604,11_114_11014002_160958277934554_0.txt,"['0', '0']"
1605,11_114_11014002_160958277934554_1.txt,"['0', '0']"
1606,11_114_11014002_160958281884745_0.txt,"['0', '0']"
1607,11_114_11014002_160958285147874_0.txt,"['0', '0']"
1608,11_114_11014002_160958285147874_1.txt,"['0', '0']"
1609,11_114_11014002_160958286637407_0.txt,"['0', '0']"
1610,11_114_11014002_160958287498127_0.txt,"['0', '0']"
1611,11_114_11014002_160958290933938_0.txt,"['0', '0']"
1612,11_114_11014002_160958290933938_1.txt,"['0', '0']"
1613,11_114_11014002_160958292085500_1.txt,"['0', '0']"
1614,11_114_11014002_160958294438961_0.txt,"['0', '0']"
1615,11_114_11014002_160958297521152_0.txt,"['0', '0']"
1616,11_114_11014002_160958323621881_0.txt,"['0', '0']"
1617,11_114_11014002_160958323621881_1.txt,"['0', '0']"
1618,11_114_11014002_160958327146998_1.txt,"['0', '0']"
1619,11_114_11014002_160958327788455_0.txt,"['0', '0']"
1620,11_114_11014002_160958327788455_1.txt,"['0', '0']"
1621,11_114_11014002_160958328372835_1.txt,"['0', '0']"
1622,11_114_11014002_160958339251468_0.txt,"['0', '0']"
1623,11_114_11014002_160958350274760_0.txt,"['0', '0']"
1624,11_114_11014002_160958351780463_1.txt,"['0', '0']"
1625,11_114_11014002_160958352456790_0.txt,"['0', '0']"
1626,11_114_11014002_160958383870938_1.txt,"['0', '0']"
1627,11_114_11014002_160958384542888_0.txt,"['0', '0']"
1628,11_114_11014002_160958384542888_1.txt,"['0', '0']"
1629,11_114_11014002_160958385290957_0.txt,"['0', '0']"
1630,11_114_11014002_160958397541464_1.txt,"['0', '0']"
1631,11_114_11014003_160393379863840_0.txt,"['0', '0']"
1632,11_114_11014003_160415079420175_1.txt,"['0', '0']"
1633,11_114_11014003_160808900676219_1.txt,"['1', '1']"
1634,11_114_11014004_160811679313330_1.txt,"['0', '0']"
1635,11_114_11014004_160830208211978_0.txt,['0']
1636,11_114_11014005_160298458869572_1.txt,"['0', '0']"
1637,11_114_11014005_161095978029669_1.txt,['0']
1638,11_114_11014005_161104010581321_1.txt,"['72', '54']"
1639,11_114_11014006_160621027169619_0.txt,"['1', '1']"
1640,11_114_11014006_160907634064626_1.txt,"['1', '1']"
1641,11_114_11014006_160913133917896_0.txt,"['0', '0']"
1642,11_114_11014007_160922969589535_1.txt,"['0', '1', '1']"
1643,11_114_11014008_161000838234691_1.txt,"['1', '1']"
1644,11_114_11014009_160965692461653_0.txt,['0']
1645,11_114_11014010_160813174193928_0.txt,"['0', '0']"
1646,11_114_11014010_160816650133950_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816650133950_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816650133950_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>283</xmin>\n', '\t\t\t<ymin>136</ymin>\n', '\t\t\t<xmax>3270</xmax>\n', '\t\t\t<ymax>3164</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>686</xmin>\n', '\t\t\t<ymin>429</ymin>\n', '\t\t\t<xmax>3078</xmax>\n', '\t\t\t<ymax>2780</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1647,11_114_11014010_160816650133950_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816650133950_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816650133950_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>121</xmin>\n', '\t\t\t<ymin>257</ymin>\n', '\t\t\t<xmax>3421</xmax>\n', '\t\t\t<ymax>2982</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>555</xmin>\n', '\t\t\t<ymin>469</ymin>\n', '\t\t\t<xmax>3220</xmax>\n', '\t\t\t<ymax>2569</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1648,11_114_11014010_160816654499117_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816654499117_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816654499117_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>303</xmin>\n', '\t\t\t<ymin>217</ymin>\n', '\t\t\t<xmax>3452</xmax>\n', '\t\t\t<ymax>2690</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>898</xmin>\n', '\t\t\t<ymin>1014</ymin>\n', '\t\t\t<xmax>2755</xmax>\n', '\t\t\t<ymax>2316</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1649,11_114_11014010_160816658099533_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816658099533_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816658099533_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>262</xmin>\n', '\t\t\t<ymin>207</ymin>\n', '\t\t\t<xmax>3250</xmax>\n', '\t\t\t<ymax>3154</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>767</xmin>\n', '\t\t\t<ymin>843</ymin>\n', '\t\t\t<xmax>2725</xmax>\n', '\t\t\t<ymax>2609</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1650,11_114_11014010_160816658099533_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816658099533_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816658099533_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>212</xmin>\n', '\t\t\t<ymin>348</ymin>\n', '\t\t\t<xmax>3341</xmax>\n', '\t\t\t<ymax>2841</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>727</xmin>\n', '\t\t\t<ymin>903</ymin>\n', '\t\t\t<xmax>2846</xmax>\n', '\t\t\t<ymax>2508</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1651,11_114_11014010_160816661269688_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816661269688_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816661269688_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>202</xmin>\n', '\t\t\t<ymin>86</ymin>\n', '\t\t\t<xmax>3421</xmax>\n', '\t\t\t<ymax>3265</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>1090</xmin>\n', '\t\t\t<ymin>853</ymin>\n', '\t\t\t<xmax>2543</xmax>\n', '\t\t\t<ymax>2518</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1652,11_114_11014010_160816661269688_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_freefat77_20201217_160816661269688_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_freefat77_20201217_160816661269688_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3492</width>\n', '\t\t<height>3492</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>40</xmin>\n', '\t\t\t<ymin>187</ymin>\n', '\t\t\t<xmax>3381</xmax>\n', '\t\t\t<ymax>3265</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>989</xmin>\n', '\t\t\t<ymin>823</ymin>\n', '\t\t\t<xmax>2543</xmax>\n', '\t\t\t<ymax>2458</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
